Cluster,MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22
0,-1.2761768256769548,1.6045884025776038,1.7056485153204424,-0.3518424665369403,-1.0712728424883065,0.7873028900496215,0.2136732640624682,0.6477386005464313,0.17466952987805237,-1.5856894313892946,0.4289657242318464,1.5487526408600034,-1.072309504978536,-0.9148029891594038,1.4272426345133744,0.37200032341749795,-1.350256457006158,-0.1635079903016032,0.9392388626558884,1.1324842766774657,-0.20798700469905684,-1.469073231814969
1,0.1254107006254859,-0.21450369756539675,-0.35609323199239595,0.6720555447381928,0.37722712558305566,-0.5802813048173988,-0.6624285319485815,0.4037800849590562,0.7358677657596695,-0.1838767535347514,-0.7885885044456954,0.35934089031834127,0.7903258440124465,-0.49754931489131443,-0.7820177496328735,0.42702659937794873,0.785875871080115,0.01634242241796932,-0.6160639446963746,-0.6915701058790692,0.2916825126191181,0.8241594936792047
2,0.11708475754201654,-0.07941106007173594,0.06842779317202607,-0.7284384416835352,-0.22624138478669786,0.5279044321356664,0.7458297528818453,-0.6172268405962368,-0.9146359000095855,0.5508571289425375,0.8513798903237989,-0.7525220351172318,-0.7189845797609092,0.7849442145693964,0.6348839893096875,-0.5873339795112332,-0.6555792391166879,0.014673851154250702,0.5388477496902347,0.5885597332927212,-0.30459880973593306,-0.6764294448391662
